3162.277660,-25.974584
3235.936570,-26.174090
3311.311210,-26.373619
3388.441560,-26.573168
3467.368500,-26.772738
3548.133890,-26.972327
3630.780550,-27.171934
3715.352290,-27.371559
3801.893960,-27.571201
3890.451450,-27.770860
3981.071710,-27.970533
4073.802780,-28.170221
4168.693830,-28.369923
4265.795190,-28.569639
4365.158320,-28.769367
4466.835920,-28.969107
4570.881900,-29.168859
4677.351410,-29.368623
4786.300920,-29.568397
4897.788190,-29.768181
5011.872340,-29.967975
5128.613840,-30.167778
5248.074600,-30.367590
5370.317960,-30.567410
5495.408740,-30.767239
5623.413250,-30.967075
5754.399370,-31.166918
5888.436550,-31.366769
6025.595860,-31.566626
6165.950020,-31.766490
6309.573440,-31.966360
6456.542290,-32.166235
6606.934480,-32.366117
6760.829750,-32.566003
6918.309710,-32.765895
7079.457840,-32.965792
7244.359600,-33.165693
7413.102410,-33.365599
7585.775750,-33.565509
7762.471170,-33.765423
7943.282350,-33.965341
8128.305160,-34.165262
8317.637710,-34.365187
8511.380380,-34.565116
8709.635900,-34.765047
8912.509380,-34.964982
9120.108390,-35.164920
9332.543010,-35.364860
9549.925860,-35.564803
9772.372210,-35.764749
10000.000000,-35.964697
10232.929900,-36.164648
10471.285500,-36.364601
10715.193100,-36.564555
10964.782000,-36.764512
11220.184500,-36.964471
11481.536200,-37.164432
11748.975500,-37.364394
12022.644300,-37.564358
12302.687700,-37.764324
12589.254100,-37.964291
12882.495500,-38.164260
13182.567400,-38.364230
13489.628800,-38.564202
13803.842600,-38.764175
14125.375400,-38.964149
14454.397700,-39.164124
14791.083900,-39.364100
15135.612500,-39.564078
15488.166200,-39.764056
15848.931900,-39.964035
16218.101000,-40.164016
16595.869100,-40.363997
16982.436500,-40.563979
17378.008300,-40.763962
17782.794100,-40.963945
18197.008600,-41.163930
18620.871400,-41.363915
19054.607200,-41.563900
19498.446000,-41.763887
19952.623100,-41.963874
20417.379400,-42.163861
20892.961300,-42.363849
21379.620900,-42.563838
21877.616200,-42.763827
22387.211400,-42.963817
22908.676500,-43.163807
23442.288200,-43.363797
23988.329200,-43.563789
24547.089200,-43.763780
25118.864300,-43.963772
25703.957800,-44.163764
26302.679900,-44.363756
26915.348000,-44.563749
27542.287000,-44.763742
28183.829300,-44.963736
28840.315000,-45.163730
29512.092300,-45.363724
30199.517200,-45.563718
30902.954300,-45.763713
31622.776600,-45.963707
32359.365700,-46.163702
33113.112100,-46.363698
33884.415600,-46.563693
34673.685000,-46.763689
35481.338900,-46.963685
36307.805500,-47.163681
37153.522900,-47.363677
38018.939600,-47.563674
38904.514500,-47.763670
39810.717100,-47.963667
40738.027800,-48.163664
41686.938300,-48.363661
42657.951900,-48.563658
43651.583200,-48.763655
44668.359200,-48.963653
45708.819000,-49.163650
46773.514100,-49.363648
47863.009200,-49.563645
48977.881900,-49.763643
50118.723400,-49.963641
51286.138400,-50.163639
52480.746000,-50.363637
53703.179600,-50.563635
54954.087400,-50.763634
56234.132500,-50.963632
57543.993700,-51.163631
58884.365500,-51.363629
60255.958600,-51.563628
61659.500200,-51.763626
63095.734400,-51.963625
64565.422900,-52.163624
66069.344800,-52.363623
67608.297500,-52.563621
69183.097100,-52.763620
70794.578400,-52.963619
72443.596000,-53.163618
74131.024100,-53.363617
75857.757500,-53.563617
77624.711700,-53.763616
79432.823500,-53.963615
81283.051600,-54.163614
83176.377100,-54.363613
85113.803800,-54.563613
87096.359000,-54.763612
89125.093800,-54.963611
91201.083900,-55.163611
93325.430100,-55.363610
95499.258600,-55.563609
97723.722100,-55.763609
100000.000000,-55.963608
102329.299000,-56.163608
104712.855000,-56.363607
107151.931000,-56.563607
109647.820000,-56.763607
112201.845000,-56.963606
114815.362000,-57.163606
117489.755000,-57.363605
120226.443000,-57.563605
123026.877000,-57.763605
125892.541000,-57.963604
128824.955000,-58.163604
131825.674000,-58.363604
134896.288000,-58.563603
138038.426000,-58.763603
141253.754000,-58.963603
144543.977000,-59.163603
147910.839000,-59.363602
151356.125000,-59.563602
154881.662000,-59.763602
158489.319000,-59.963602
162181.010000,-60.163601
165958.691000,-60.363601
169824.365000,-60.563601
173780.083000,-60.763601
177827.941000,-60.963601
181970.086000,-61.163601
186208.714000,-61.363600
190546.072000,-61.563600
194984.460000,-61.763600
199526.231000,-61.963600
204173.794000,-62.163600
208929.613000,-62.363600
213796.209000,-62.563600
218776.162000,-62.763600
223872.114000,-62.963600
229086.765000,-63.163599
234422.882000,-63.363599
239883.292000,-63.563599
245470.892000,-63.763599
251188.643000,-63.963599
257039.578000,-64.163599
263026.799000,-64.363599
269153.480000,-64.563599
275422.870000,-64.763599
281838.293000,-64.963599
288403.150000,-65.163599
295120.923000,-65.363599
301995.172000,-65.563599
309029.543000,-65.763599
316227.766000,-65.963599
323593.657000,-66.163598
331131.121000,-66.363598
338844.156000,-66.563598
346736.850000,-66.763598
354813.389000,-66.963598
363078.055000,-67.163598
371535.229000,-67.363598
380189.396000,-67.563598
389045.145000,-67.763598
398107.171000,-67.963598
407380.278000,-68.163598
416869.383000,-68.363598
426579.519000,-68.563598
436515.832000,-68.763598
446683.592000,-68.963598
457088.190000,-69.163598
467735.141000,-69.363598
478630.092000,-69.563598
489778.819000,-69.763598
501187.234000,-69.963598
512861.384000,-70.163598
524807.460000,-70.363598
537031.796000,-70.563598
549540.874000,-70.763598
562341.325000,-70.963598
575439.937000,-71.163598
588843.655000,-71.363598
602559.586000,-71.563598
616595.002000,-71.763598
630957.344000,-71.963598
645654.229000,-72.163598
660693.448000,-72.363598
676082.975000,-72.563598
691830.971000,-72.763598
707945.784000,-72.963598
724435.960000,-73.163598
741310.241000,-73.363598
758577.575000,-73.563598
776247.117000,-73.763598
794328.235000,-73.963598
812830.516000,-74.163597
831763.771000,-74.363597
851138.038000,-74.563598
870963.590000,-74.763598
891250.938000,-74.963598
912010.839000,-75.163597
933254.301000,-75.363597
954992.586000,-75.563598
977237.221000,-75.763598
1000000.000000,-75.963598
1023292.990000,-76.163597
1047128.550000,-76.363597
1071519.310000,-76.563598
1096478.200000,-76.763598
1122018.450000,-76.963598
1148153.620000,-77.163597
1174897.550000,-77.363597
1202264.430000,-77.563597
1230268.770000,-77.763597
1258925.410000,-77.963597
1288249.550000,-78.163597
1318256.740000,-78.363597
1348962.880000,-78.563597
1380384.260000,-78.763597
1412537.540000,-78.963597
1445439.770000,-79.163597
1479108.390000,-79.363597
1513561.250000,-79.563597
1548816.620000,-79.763597
1584893.190000,-79.963597
1621810.100000,-80.163597
1659586.910000,-80.363597
1698243.650000,-80.563597
1737800.830000,-80.763597
1778279.410000,-80.963597
1819700.860000,-81.163597
1862087.140000,-81.363597
1905460.720000,-81.563597
1949844.600000,-81.763597
1995262.310000,-81.963597
2041737.940000,-82.163597
2089296.130000,-82.363597
2137962.090000,-82.563597
2187761.620000,-82.763597
